Transcript(ucsc/known) exons start end
uc021tdb.1 1 12814177 12814228
uc021tdc.1 1 12936343 12936467
uc021tdd.1 1 13821945 13822026
uc021tdf.1 1 14379749 14379821
uc021tdg.1 1 14397823 14397906
uc021tdh.1 1 14403141 14403228
uc021tdi.1 1 14403150 14403230
uc021tdj.1 1 14970898 14970982
uc021tdk.1 1 14995364 14995448
uc021tdl.1 1 15016485 15016511
uc021tdn.1 1 15248706 15248859
uc021tdo.1 1 15459057 15459082
uc021tdu.1 1 16369551 16369635
uc021tdv.1 1 16394015 16394099
uc021tdw.1 1 16455165 16455191
uc021tdx.1 1 17431653 17432716
uc021tdy.1 8 18411797 18466711
uc021tdz.1 1 18484703 18484729
uc021tea.1 1 18505750 18505834
uc021teb.1 1 18530215 18530299
uc021teg.1 1 20603667 20603695
uc021teh.1 6 21360683 21397254
uc021tei.1 16 21413454 21436699
uc021tel.1 4 21413547 21847993
uc021teo.1 1 21430882 21430909
uc021tep.1 1 21653374 21653481
uc021teq.1 1 21903255 21903282
uc021ter.1 3 21995185 22012431
uc021tes.1 1 22207031 22207113
uc021tet.1 1 22308460 22308542
uc021tev.1 1 22517267 22517294
uc021tex.1 1 22530636 22530663
uc021tey.1 1 22545695 22545725
uc021tez.1 1 22546543 22546573
uc021tfa.1 1 22546795 22546825
uc021tfb.1 1 22547060 22547090
uc021tfc.1 2 22729602 22803362
uc021tfd.1 4 22729602 22803363
uc021tfe.1 1 22764590 22764686
uc021tff.1 1 23424904 23425197
uc021tfk.1 1 24344735 24344868
uc021tfm.1 1 24586235 24586264
uc021tfn.1 2 25078257 25080275
uc021tfo.1 1 25083456 25083487
uc021tfp.1 1 25084430 25084472
uc021tfq.1 1 26040232 26040346
uc021tfr.1 1 27874571 27874677
uc021tfw.1 4 29370432 29381114
uc021tfx.1 3 29394278 29395579
uc021tfy.1 10 29439631 29450024
uc021tfz.1 1 29451168 29451195
uc021tga.1 1 29495625 29495781
uc021tgb.1 7 29497000 29516913
uc021tgc.1 1 29511390 29511417
uc021tgi.1 3 30389632 30411429
uc021tgl.1 1 30454951 30457224
uc021tgm.1 1 30515239 30515322
uc021tgo.1 11 30759619 30772497
uc021tgr.1 1 30886586 30886644
uc021tgs.1 1 30905223 30905306
uc021tgt.1 4 31072163 31076409
uc021tgy.1 2 32264649 32267243
uc021tha.1 1 32329028 32329056
uc021thc.2 10 32914930 33208857
uc021thd.1 1 33020652 33020790
uc021the.1 1 33112002 33112029
uc021thi.1 1 33326455 33326483
uc021thj.1 1 33654256 33654392
uc021thk.2 1 33752502 33752887
uc021thl.1 1 33961051 33962503
uc021thm.1 1 33961676 33961696
uc021thn.1 1 33965507 33965534
uc021tho.1 3 34739458 34740840
uc021thq.1 1 47346937 47347032
uc021thr.1 2 48274602 48420559
uc021thu.1 1 48765614 48765712
uc021thy.1 1 50532071 50532141
uc021tie.1 3 51169885 51185183
uc021tig.1 1 51705146 51705474
uc021tih.1 6 52060263 52107847
uc021tii.1 1 52289377 52289461
uc021tij.1 1 53284741 53284835
uc021tik.1 2 53403273 53405041
uc021til.1 1 53477139 53477244
uc021tim.1 1 53952604 53952627
uc021tio.1 14 55690555 55740104
uc021tiq.1 14 55758836 55784123
uc021tir.1 14 55880065 55989943
uc021tis.1 1 56279431 56279535
uc021tiu.1 48 57050985 57117436
uc021tiy.1 7 57186377 57219976
uc021tjb.1 1 57333862 57333945
uc021tjc.1 1 57334391 57334474
uc021tjg.1 1 58233470 58233747
uc021tji.2 1 59788044 59789095
uc021tjj.1 1 65420321 65420381
uc021tjk.1 1 66335711 66335843
uc021tjl.1 5 66461199 66516745
uc021tjr.1 1 66584359 66584470
uc021tjy.2 5 66965957 66968326
uc021tkb.1 1 67424593 67424753
uc021tkc.1 1 68089693 68089778
uc021tkd.1 1 68318125 68318221
uc021tke.1 1 68363289 68363432
uc021tkf.1 1 68508455 68508567
uc021tkh.1 1 69599710 69599771
uc021tki.1 1 70064248 70064325
uc021tkl.1 1 70812113 70812184
uc021tkn.1 1 70812941 70813012
uc021tko.1 1 70822596 70822667
uc021tkp.1 1 70823409 70823480
uc021tks.1 1 71460395 71460468
uc021tku.1 1 71589390 71589412
uc021tkw.1 1 71724889 71724963
uc021tkx.1 1 71732469 71732604
uc021tlb.1 8 71893582 71918093
uc021tle.1 1 72855831 72855891
uc021tlf.1 1 73471023 73471107
uc021tlg.1 1 73512215 73512288
uc021tlm.1 1 76321526 76321636
uc021tln.1 1 76902832 76902916
uc021tlo.1 1 77695859 77695961
uc021tls.1 1 81418622 81418698
uc021tlt.1 1 81698958 81700879
uc021tlu.1 1 81995530 81995848
uc021tlv.1 1 82226109 82226395
uc021tlx.1 1 83541950 83542013
uc021tly.1 1 84296420 84296534
uc021tlz.1 8 85131964 85146114
uc021tmb.1 3 85170755 85183049
uc021tmc.1 3 85316563 85321685
uc021tme.1 1 85775226 85775306
uc021tmf.1 3 86320036 86326995
uc021tmg.1 4 86508130 86542466
uc021tmh.1 7 87336403 87351026
uc021tmi.1 1 87417627 87417700
uc021tmj.1 1 87731753 87736197
uc021tmk.2 1 87736678 87739290
uc021tmp.1 1 88782685 88782745
uc021tmr.1 8 89262168 89266529
uc021tms.1 7 89284110 89295965
uc021tmw.1 1 90237091 90238407
uc021tmx.1 9 62179 202633
uc021tmz.1 3 180995 183279
uc021tna.1 2 260117 264457
uc021tnb.1 1 925715 925799
uc021tnc.1 1 947608 947912
uc021tnd.1 1 1173857 1174565
uc021tne.1 2 1420212 1421390
uc021tnf.1 11 1421282 1466110
uc021tnh.1 4 1606083 1613662
uc021tnj.1 2 1614797 1619566
uc021tnq.1 1 2489695 2489717
uc021tnr.1 1 2651371 2651476
uc021tns.1 1 2965962 2966901
uc021tnv.1 2 3900704 3910012
uc021tnx.1 1 3960049 3960170
uc021tny.1 1 4481332 4481583
uc021tnz.1 2 4835591 4838325
uc021toa.1 1 4835898 4837135
uc021toc.1 2 4837174 4837856
uc021tof.1 1 4870225 4870252
uc021toh.1 1 5033286 5033325
uc021toi.1 1 5036572 5036602
uc021toj.1 1 5038691 5038723
uc021tok.1 1 5038915 5038944
uc021ton.1 1 5666200 5666320
uc021too.1 1 5924271 5924389
uc021top.1 1 5989532 5989641
uc021tos.1 1 6558758 6558828
uc021tot.1 1 6558767 6558821
uc021tov.1 1 6890783 6890889
uc021tox.1 3 6919136 6922973
uc021tpd.1 1 7524456 7524525
uc021tpe.1 1 7576852 7576876
uc021tpf.1 1 7577498 7577522
uc021tpg.1 1 7577557 7577590
uc021tph.1 1 7578243 7578266
uc021tpj.1 1 7816657 7818978
uc021tpn.1 1 7991373 7991465
uc021tpo.1 1 8022472 8022545
uc021tpp.1 1 8023069 8023141
uc021tpq.1 1 8023631 8023713
uc021tpr.1 1 8029063 8029134
uc021tps.1 1 8042198 8042280
uc021tpt.1 1 8042769 8042843
uc021tpu.1 1 8089675 8089747
uc021tpv.1 1 8090262 8090322
uc021tpw.1 1 8090492 8090577
uc021tpx.1 1 8090910 8090984
uc021tpz.1 1 8124865 8124937
uc021tqb.1 1 8450231 8450526
uc021tqf.1 1 11939812 11939954
uc021tqg.1 1 11985215 11985313
uc021tqi.1 1 14080447 14080627
uc021tqj.1 3 14934291 14935274
uc021tqk.1 1 15154943 15155013
uc021tql.1 1 15311700 15312006
uc021tqn.1 1 15408684 15408758
uc021tqo.1 3 15668016 15669003
uc021tqq.1 1 16041081 16041186
uc021tqr.1 1 16185327 16185402
uc021tqz.1 4 16342300 16345340
uc021trf.1 3 17322657 17326728
uc021trh.1 1 17717149 17717245
uc021trk.1 14 17876126 17920189
uc021trl.1 65 18012019 18083116
uc021trn.1 1 18291820 18292148
uc021tro.1 1 18294080 18294124
uc021trp.1 1 18297051 18297085
uc021trq.1 1 18299430 18301432
uc021trr.1 1 18301635 18301666
uc021trs.1 1 18302461 18302489
uc021trt.1 1 18302581 18302624
uc021tru.1 1 18303100 18303171
uc021trv.1 1 18304190 18304227
uc021trw.1 1 18304607 18304642
uc021trx.1 1 19091621 19091693
uc021try.1 1 19093193 19093265
uc021trz.1 1 19247818 19247887
uc021tsb.1 1 19411493 19411565
uc021tsc.1 1 19506586 19506658
uc021tsd.1 1 19552806 19552900
uc021tse.1 1 19751381 19751437
uc021tsf.1 1 19764174 19764245
uc021tsg.1 1 20446834 20446878
uc021tsh.1 1 20448629 20448669
uc021tsi.1 1 20449411 20449451
uc021tsj.1 1 20451734 20451807
uc021tsk.1 1 20453984 20454018
uc021tsl.1 1 20454851 20454907
uc021tsm.1 1 20454995 20455059
uc021tsn.1 2 20483036 20484224
uc021tso.1 1 20720898 20720994
uc021tsp.1 3 20978902 20993823
uc021tss.1 3 21308447 21323179
uc021tsu.1 1 22021364 22021435
uc021tsv.1 1 22021439 22021460
uc021tsw.1 1 22022355 22022424
uc021tsx.1 1 22025083 22025155
uc021tsy.1 1 22026336 22026405
uc021tsz.1 1 22026406 22026479
uc021tta.1 1 22026511 22026577
uc021ttb.1 1 22028178 22028247
uc021ttc.1 1 22028250 22028318
uc021ttd.1 1 22029025 22029095
uc021tte.1 1 22030720 22030788
uc021ttf.1 1 25620935 25621022
uc021tth.1 1 25994303 25994329
uc021tti.1 2 26593206 26593609
uc021ttj.1 1 26593778 26593810
uc021ttk.1 2 26593944 26594349
uc021ttl.1 2 26594560 26594965
uc021ttm.1 1 26595172 26595223
uc021ttn.1 2 26595300 26595705
uc021tto.1 1 26598272 26598315
uc021ttp.1 1 26600040 26600077
uc021ttq.2 1 26687676 26687757
uc021tts.1 3 26926150 26944395
uc021ttv.1 1 27188386 27188458
uc021ttw.1 1 27188388 27188456
uc021ttx.1 1 27188672 27188748
uc021tty.1 1 27717679 27717748
uc021ttz.1 1 27968628 27968720
uc021tua.1 1 28210023 28210127
uc021tub.1 1 28444103 28444178
uc021tuc.1 1 28615088 28615195
uc021tud.1 1 28687480 28687584
uc021tue.1 1 28886586 28886627
uc021tuf.1 1 28951335 28953825
uc021tuh.1 1 29351202 29351444
uc021tui.1 1 29421367 29421443
uc021tuo.1 1 29877092 29877164
uc021tuq.1 1 29890786 29890913
uc021tur.1 1 29902287 29902377
uc021tus.1 1 29902429 29902540
uc021tut.1 1 29902442 29902532
uc021tuu.1 1 30318433 30318456
uc021tuv.1 1 30367354 30369851
uc021tuy.1 4 33801941 33814758
uc021tuz.1 1 33818381 33818403
uc021tva.1 1 34498252 34498289
uc021tvb.1 1 34499312 34499341
uc021tvc.1 1 34499866 34499925
uc021tvd.1 1 34501105 34501138
uc021tve.1 1 34587356 34587385
uc021tvf.1 1 34587910 34587969
uc021tvg.1 1 34589150 34589183
uc021tvi.1 1 34750597 34750628
uc021tvj.1 1 34750606 34750635
uc021tvk.1 1 34752674 34752703
uc021tvl.1 1 34754162 34754195
uc021tvm.1 1 34801648 34801679
uc021tvn.1 1 34801657 34801686
uc021tvo.1 1 34803725 34803754
uc021tvp.1 1 34805213 34805246
uc021tvr.1 1 35038648 35038961
uc021tvs.1 1 35391041 35391110
uc021tvx.1 1 36288307 36288336
uc021tvy.1 1 36290387 36290418
uc021tvz.1 1 36291354 36291397
uc021twa.1 1 36341228 36341271
uc021twb.1 1 36342207 36342238
uc021twc.1 1 36344289 36344318
uc021twd.1 24 36584719 36668628
uc021twf.1 1 36858514 36858584
uc021twg.1 1 36875943 36876001
uc021twi.1 1 36908033 36908107
uc021twk.1 1 36982090 36982145
uc021twl.1 1 36989974 36990046
uc021twm.1 1 37017936 37018008
uc021twn.1 1 37023897 37023969
uc021twp.1 1 37025544 37025616
uc021twq.1 1 37309986 37310058
uc021twr.1 1 37310743 37310815
uc021twt.2 1 37882747 37882814
uc021twu.1 15 37895023 37903538
uc021twv.1 2 38097726 38100987
uc021twz.1 1 38273552 38273626
uc021txc.1 3 38975343 38992526
uc021txf.1 1 39346138 39346891
uc021txg.1 1 39388714 39389706
uc021txh.1 1 39411635 39412616
uc021txi.1 1 39463951 39465505
uc021txj.1 3 39558667 39568840
uc021txl.1 3 39705857 39710747
uc021txo.1 9 39981333 39992523
uc021txr.1 8 40177593 40190044
uc021txt.1 1 40559683 40559744
uc021txx.1 7 41158741 41166476
uc021txz.1 1 41522173 41522253
uc021tyd.1 1 42486425 42486726
uc021tyi.1 1 43148809 43148911
uc021tyl.1 1 43550252 43550274
uc021tyn.2 2 43580624 43623697
uc021typ.1 1 43596759 43596794
uc021tyz.1 7 44450178 44500463
uc021tza.1 1 45098945 45099089
uc021tzb.1 2 45110625 45137515
uc021tze.1 1 46233788 46233873
uc021tzj.1 3 46669653 46683774
uc021tzk.1 3 46673319 46679703
uc021tzl.1 1 46801769 46801837
uc021tzm.1 16 46839592 46894469
uc021tzn.1 1 47269889 47269961
uc021tzq.1 4 47283595 47287936
uc021tzs.1 3 47325604 47336027
uc021tzt.1 3 47923271 47926199
uc021tzv.1 3 48127712 48133103
uc021tzy.1 1 48264089 48264112
uc021uaa.1 1 48774004 48774121
uc021uab.1 1 48843919 48844879
uc021uaf.1 4 51062879 51065012
uc021uag.1 1 52848309 52848638
uc021uah.1 1 52980464 52980534
uc021ual.1 1 55866809 55867093
uc021uan.1 5 56402810 56431088
uc021uap.1 1 56413336 56413383
uc021uaq.1 1 57215118 57215233
uc021uat.1 1 57443443 57443515
uc021uau.1 1 57918623 57918701
uc021uav.1 1 57924798 57924905
uc021uaw.1 1 58090036 58090065
uc021uax.1 1 58091759 58091789
uc021uay.1 1 58092314 58092373
uc021uaz.1 1 58093553 58093586
uc021uba.1 1 58120385 58120466
uc021ubb.1 1 58863592 58863663
uc021ubc.1 1 60114193 60114306
uc021ubd.1 1 60291361 60291457
uc021ube.1 1 60347316 60347353
uc021ubf.1 1 60348376 60348406
uc021ubg.1 1 60348960 60348990
uc021ubh.1 1 60350170 60350203
uc021ubi.1 1 60738981 60739086
uc021ubj.1 1 61021575 61021673
uc021ubk.1 1 61268699 61268734
uc021ubm.2 1 61670005 61671628
uc021ubr.2 1 62496891 62496957
uc021ubs.1 1 62497331 62497431
uc021ubt.1 1 62526917 62526991
uc021ubv.1 1 62857118 62857150
uc021ubx.1 1 64783189 64783286
uc021ubz.1 1 64891607 64891689
uc021ucc.1 1 66016012 66016085
uc021uce.1 1 66390956 66391031
uc021ucf.1 1 66420591 66420689
uc021ucg.1 1 67095704 67095773
uc021uci.1 1 68163101 68165543
uc021uck.1 1 70398879 70398999
uc021ucl.1 5 70594179 70636611
uc021uco.1 7 71782960 71796934
uc021ucs.1 1 73030033 73030103
uc021uct.1 1 73030525 73030598
uc021ucu.1 1 73031207 73031280
uc021ucv.1 1 73037834 73038116
uc021ucy.1 1 73267379 73269976
uc021ucz.1 1 73402149 73402243
uc021udc.1 1 73780601 73780688
uc021udd.2 16 73780919 73821886
uc021udf.1 1 74333396 74333503
uc021udl.1 5 74722911 74729962
uc021udo.1 1 74732531 74732630
uc021udy.1 1 75393065 75393136
uc021udz.1 2 75543022 75561103
uc021ueb.1 1 76154362 76154383
uc021uec.1 1 76220156 76220780
uc021uef.1 1 76528866 76529137
uc021ueh.1 1 76692775 76692879
uc021uek.1 3 77015290 77023737
uc021uel.1 1 77680984 77681058
uc021uen.2 68 78234659 78372581
uc021ueo.1 10 78388966 78411884
uc021uet.1 1 78393217 78393293
uc021uev.1 1 79099075 79099173
uc021uew.1 1 79099676 79099755
uc021uex.1 1 79106995 79107108
uc021uez.1 1 79374515 79374578
uc021ufa.1 1 79418129 79418214
uc021ufe.1 1 79825596 79826845
uc021ufm.1 5 80186281 80197375
uc021ufr.1 5 80400462 80408707
uc021ufs.1 7 80400462 80408707
uc021ufw.1 1 80452596 80452668
uc021ufx.1 1 80905007 80907404
uc021ufy.1 4 81174665 81188573
uc021ufz.1 1 165317 165339
uc021uge.1 2 1324732 1346670
uc021ugg.1 1 1482189 1483747
uc021ugi.1 4 102908 112287
uc021ugk.1 1 1323794 1324086
uc021ugl.1 2 2652168 2655394
uc021ugm.1 3 4264601 4296000
uc021ugo.1 1 5579412 5579484
uc021ugp.1 1 5840693 5840832
uc021ugq.1 1 6017721 6017838
uc021ugr.1 1 6374359 6374424
uc021ugs.1 6 6511414 6590652
uc021ugt.1 1 8253936 8253967
uc021ugu.1 1 8471828 8472127
uc021ugv.1 1 9518116 9518258
uc021ugw.1 1 9830325 9830624
uc021ugy.1 1 11653952 11653986
uc021ugz.1 1 11655824 11655865
uc021uha.1 1 11656639 11656677
uc021uhb.1 1 11657097 11657127
uc021uhc.1 1 11660550 11660595
uc021uhd.1 1 11661091 11661121
uc021uhe.1 1 11661164 11661195
uc021uhf.1 1 11662268 11662298
uc021uhg.1 1 11662566 11662596
uc021uhh.1 1 11662761 11662792
uc021uhi.1 1 11663317 11663348
uc021uhj.1 1 11663396 11663431
uc021uhk.1 1 11663676 11663715
uc021uhl.1 1 11663871 11663927
uc021uhm.1 1 11664671 11664718
uc021uhn.1 1 11665326 11665356
uc021uho.1 1 11667621 11668372
uc021uhp.1 1 11671618 11671648
uc021uhr.1 1 13611112 13611199
uc021uht.1 1 14252124 14252151
uc021uhu.1 1 14501705 14501737
uc021uhv.1 1 14502348 14502376
uc021uhw.1 1 14502661 14502696
uc021uhx.1 1 14504308 14504348
uc021uhz.1 1 14830164 14830241
uc021uia.1 1 19263470 19263558
uc021uie.2 20 21083433 21111771
uc021uif.1 1 21474080 21474164
uc021uih.1 1 21901649 21901699
uc021uii.1 1 23398196 23398496
uc021uik.1 1 25373549 25373648
uc021uil.1 1 25613650 25613747
uc021uim.1 1 27878875 27878926
uc021uin.1 1 28925324 28925430
uc021uip.2 7 29672568 29711524
uc021uis.1 1 33171700 33171770
uc021uiv.1 29 33877701 34360018
uc021uiz.1 1 35237097 35237178
uc021uja.1 1 36613970 36614074
uc021ujd.1 1 39972808 39972912
uc021uje.1 1 42550046 42550131
uc021ujf.1 1 43299750 43299822
uc021ujh.1 1 43569618 43569911
uc021uji.1 1 43656969 43657065
uc021ujj.1 1 43669270 43669343
uc021ujk.1 1 44542730 44544607
uc021ujl.1 1 44548657 44550534
uc021ujm.1 1 44760812 44760919
uc021ujn.1 1 45251677 45251903
uc021ujo.1 1 45918961 45919021
uc021ujp.1 1 46001857 46001971
uc021ujq.2 1 46196970 46197039
uc021ujs.1 1 46576056 46576138
uc021uju.1 1 47013742 47013792
uc021uka.1 1 47397924 47398036
uc021ukc.1 1 47652868 47652933
uc021ukf.2 2 48918411 48994748
uc021ukm.1 5 52942849 53068756
uc021ukn.1 1 53146451 53146529
uc021ukq.1 1 53746624 53746825
uc021ukr.1 1 54624500 54624700
uc021uks.1 1 55345853 55345925
uc021ukt.1 1 55346176 55346248
uc021uku.1 1 56118311 56118384
uc021ukv.1 1 56470252 56470564
uc021ukw.1 1 56472499 56472606
uc021ukx.1 1 56593428 56593528
uc021ukz.1 1 57685856 57685963
uc021ulb.1 28 59711457 59828618
uc021ule.1 17 60382671 60647676
uc021ulh.1 5 65183782 65566856
uc021ulk.1 1 68179962 68180244
uc021ulm.2 3 72163499 72168707
uc021ulo.1 6 73834952 73857210
uc021ulp.1 8 74069636 74207146
uc021ulq.1 1 74411558 74412561
uc021ulr.1 3 74506687 74534251
uc021ulu.1 1 209328 209356
uc021ulw.1 1 507881 507966
uc021uly.2 1 804939 805001
uc021uma.1 1 813583 813653
uc021umd.1 1 893483 893590
uc021umh.1 7 1104648 1106787
uc021umj.1 1 1383360 1383433
uc021umo.1 3 1952525 1954548
uc021umq.1 1 2234060 2234148
uc021umv.1 4 3594503 3606831
uc021umw.1 4 3607244 3613928
uc021umx.1 1 3781793 3781853
uc021umz.1 4 4292224 4302428
uc021und.1 1 4445974 4446045
uc021ung.1 3 4679293 4685960
uc021unh.1 1 4724081 4724153
uc021uni.1 1 4724646 4724719
uc021unk.1 1 4932698 4932752
uc021unq.1 1 6495968 6495989
uc021unr.1 2 7037754 7040184
uc021uns.1 2 7056215 7058645
uc021unz.1 1 7943516 7945117
uc021uoa.1 6 7981031 7983980
uc021uoc.2 1 8454173 8454264
uc021uod.1 1 8454195 8454215
uc021uoh.1 1 9150355 9150428
uc021uoi.1 1 9225503 9226439
uc021uon.1 6 9486991 9493293
uc021uop.1 6 9800813 9811493
uc021uot.1 1 10341088 10341161
uc021uoy.1 1 10662797 10662880
uc021uoz.1 1 10829079 10829179
uc021upa.1 1 10890929 10891011
uc021upb.1 1 11033289 11033320
uc021upg.1 4 11350294 11352619
uc021uph.1 1 11470639 11470674
uc021upi.1 3 11784812 11797384
uc021upl.1 4 12154619 12163782
uc021upq.2 8 13254871 13261188
uc021upu.1 1 13947102 13947125
uc021upv.1 1 13947408 13947429
uc021upx.1 1 15560358 15560419
uc021upy.1 1 16126845 16126892
uc021upz.1 1 16147320 16147366
uc021uqa.1 1 16149329 16149362
uc021uqb.1 1 16149434 16149466
uc021uqc.1 1 16150627 16150660
uc021uqd.1 2 16234470 16250702
uc021uqh.1 3 17546317 17559376
uc021uqj.1 16 17634109 17664648
uc021uqm.1 1 18392886 18392971
uc021uqo.1 1 18497371 18497444
uc021uqx.1 1 19852206 19852277
uc021uqy.1 1 19853547 19854484
uc021uqz.1 1 19856474 19856507
uc021ura.1 1 19857608 19857640
uc021urb.1 1 19858439 19858470
uc021urc.1 1 19858991 19859064
uc021urd.1 1 19859640 19859678
uc021ure.1 1 19859874 19859909
uc021urf.1 1 19860939 19860979
uc021urg.1 1 19861756 19861787
uc021urh.1 1 19862240 19862276
uc021uri.1 1 19862346 19862386
uc021urj.1 1 19862973 19863012
uc021urm.1 1 20510080 20510163
uc021urn.2 3 20578625 20607771
uc021uro.1 1 20579239 20579322
uc021urr.1 4 22148896 22193745
uc021urs.1 4 22469251 22499978
uc021urt.1 4 22934984 22966973
uc021uru.1 4 23406606 23433172
uc021urw.1 4 24097683 24116769
uc021urx.1 1 29492576 29492682
uc021urz.1 2 32083186 32083945
uc021usa.1 13 33321418 33360683
uc021usb.1 1 33350446 33350468
uc021usc.1 1 33667962 33668036
uc021usd.1 2 33865429 33873592
uc021usf.1 1 35136777 35136957
uc021usg.1 1 35306418 35306453
uc021ush.1 1 35378994 35379032
uc021usi.1 1 35379281 35379319
uc021usj.1 1 35379730 35379767
uc021usn.1 1 35862256 35863301
uc021usq.1 1 36032483 36036394
uc021uss.1 1 36066749 36066822
uc021ust.1 1 36111459 36111530
uc021usv.1 37 36208920 36229779
uc021usw.1 9 36239261 36245420
uc021usz.1 12 36249043 36260077
uc021utf.1 2 36802244 36803570
uc021uth.1 1 36980528 36981942
uc021utj.1 6 37288451 37319013
uc021utm.1 5 37309223 37341689
uc021utr.1 6 37379025 37406923
uc021utt.1 1 37488105 37489259
uc021utw.1 1 38322408 38322436
uc021utx.1 1 38684376 38684397
uc021uub.1 17 38899697 38916945
uc021uuh.1 13 39327027 39340617
uc021uuj.1 5 39399619 39402798
uc021uuk.1 1 39900262 39900318
uc021uul.1 1 39902807 39902900
uc021uum.1 6 40005752 40011326
uc021uun.1 4 40146557 40151287
uc021uuo.2 3 40170013 40176058
uc021uur.1 1 40788449 40788548
uc021uuu.1 5 41281081 41283398
uc021uuw.1 1 41641936 41641962
uc021uux.1 1 41748141 41748214
uc021uvb.1 1 42637596 42637665
uc021uvd.1 1 42776563 42776591
uc021uve.1 9 43715942 43752798
uc021uvg.1 6 44080951 44086256
uc021uvi.1 5 44764032 44779470
uc021uvj.1 5 45116939 45140081
uc021uvk.1 1 45156955 45157002
uc021uvm.1 3 45430059 45434643
uc021uvp.1 11 45504706 45541456
uc021uvs.1 13 45596430 45650543
uc021uvv.1 1 45981859 45981945
uc021uvx.1 1 46178185 46178282
uc021uvy.1 1 46178189 46178266
uc021uwa.1 9 46242887 46262748
uc021uwc.1 2 46286263 46290129
uc021uwe.1 1 46522189 46522307
uc021uwg.1 4 46984044 47104457
uc021uwi.1 1 47212549 47212602
uc021uwk.1 1 47730198 47730278
uc021uwl.1 1 47730200 47730276
uc021uwo.1 4 47987538 48004854
uc021uwp.1 6 48281841 48287943
uc021uws.1 1 48848323 48848397
uc021uwt.1 1 48866432 48866518
uc021uwu.1 1 48922672 48922769
uc021uww.1 1 49148182 49148268
uc021uwz.1 1 49298759 49298845
uc021uxa.1 1 49404465 49404568
uc021uxb.1 1 49416524 49416611
uc021uxc.1 1 49422143 49422228
uc021uxe.1 1 49479590 49479673
uc021uxf.1 1 49485690 49485781
uc021uxh.1 4 49605409 49611870
uc021uxi.1 1 49618301 49618386
uc021uxj.1 1 49812053 49812125
uc021uxm.1 3 49929687 49932075
uc021uxn.1 1 50037932 50038005
uc021uxt.1 1 50163164 50163239
uc021uxw.2 1 50357847 50357908
uc021uxz.2 1 50391431 50391487
uc021uye.1 1 51142555 51142641
uc021uyf.1 5 51152701 51162567
uc021uyg.1 3 51288984 51289467
uc021uyi.1 5 51358170 51364020
uc021uyj.1 5 51479734 51487320
uc021uym.2 3 51919159 51920679
uc021uyr.1 1 52425395 52425468
uc021uys.1 1 52494585 52496450
uc021uyt.1 1 52785049 52785143
uc021uyw.1 5 53073916 53090427
uc021uzd.1 2 53547990 53554380
uc021uzf.1 1 53994210 53997547
uc021uzh.1 6 54041539 54083523
uc021uzi.1 4 54102884 54106751
uc021uzj.1 1 54169926 54170024
uc021uzk.1 1 54172410 54172508
uc021uzl.1 1 54175221 54175294
uc021uzm.1 1 54177450 54177574
uc021uzn.1 1 54178964 54179051
uc021uzo.1 1 54183193 54183277
uc021uzp.1 1 54185412 54185499
uc021uzq.1 1 54189722 54189809
uc021uzr.1 1 54191734 54191821
